Result of /data/leuven/370/vsc37064/new_queries/query_35.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
runName                                                                           result
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BERT-Base%20cased%20%28fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/Recall
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/model/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BERT-Base%20cased%20%28fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BERT-Base%20uncased%20%28fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/F1
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BERT-Base%20uncased%20%28fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/Precision
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BERT-Base%20uncased%20%28fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/Recall
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/model/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BERT-Base%20uncased%20%28fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/model/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BioBERT%20%28pre-trained%20on%20PubMed%20abstracts%20%2B%20PMC%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BioBERT%20%28pre-trained%20on%20PubMed%20abstracts%20%2B%20PMC%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/F1
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BioBERT%20%28pre-trained%20on%20PubMed%20abstracts%20%2B%20PMC%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/Precision
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/BioBERT%20%28pre-trained%20on%20PubMed%20abstracts%20%2B%20PMC%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/Recall
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20expanded%20corpus%27%29/F1
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20expanded%20corpus%27%29/Precision
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20expanded%20corpus%27%29/Recall
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/model/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20expanded%20corpus%27%29
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/F1
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/Precision
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29/Recall
run of Measuring semantic similarity of clinical trial outcomes using deep pre-trained language representations                                                                                  http://w3id.org/mlsea/pwc/model/Measuring%20semantic%20similarity%20of%20clinical%20trial%20outcomes%20using%20deep%20pre-trained%20language%20representations/SciBERT%20uncased%20%28SciVocab%2C%20fine-tuned%20on%20%27Annotated%20corpus%20for%20semantic%20similarity%20of%20clinical%20trial%20outcomes%2C%20original%20corpus%27%29
run of Multimodal Industrial Anomaly Detection via Hybrid Fusion                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Multimodal%20Industrial%20Anomaly%20Detection%20via%20Hybrid%20Fusion/M3DM/Segmentation%20AUCROC
run of Multimodal Industrial Anomaly Detection via Hybrid Fusion                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Multimodal%20Industrial%20Anomaly%20Detection%20via%20Hybrid%20Fusion/M3DM/Segmentation%20AUPRO
run of Multimodal Industrial Anomaly Detection via Hybrid Fusion                                                                                  http://w3id.org/mlsea/pwc/model/Multimodal%20Industrial%20Anomaly%20Detection%20via%20Hybrid%20Fusion/M3DM
run of Multimodal Industrial Anomaly Detection via Hybrid Fusion                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Multimodal%20Industrial%20Anomaly%20Detection%20via%20Hybrid%20Fusion/M3DM/Detection%20AUCROC
run of N-pad : Neighboring Pixel-based Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/N-pad%20%3A%20Neighboring%20Pixel-based%20Industrial%20Anomaly%20Detection/N-pad/Detection%20AUROC
run of N-pad : Neighboring Pixel-based Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/N-pad%20%3A%20Neighboring%20Pixel-based%20Industrial%20Anomaly%20Detection/N-pad/Segmentation%20AUPRO
run of N-pad : Neighboring Pixel-based Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/N-pad%20%3A%20Neighboring%20Pixel-based%20Industrial%20Anomaly%20Detection/N-pad/Segmentation%20AUROC
run of N-pad : Neighboring Pixel-based Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/N-pad%20%3A%20Neighboring%20Pixel-based%20Industrial%20Anomaly%20Detection/N-pad
run of Natural Language to Code Translation with Execution                                                                                  http://w3id.org/mlsea/pwc/model/Natural%20Language%20to%20Code%20Translation%20with%20Execution/MBR-Exec
run of Natural Language to Code Translation with Execution                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Natural%20Language%20to%20Code%20Translation%20with%20Execution/MBR-Exec/Execution%20Accuracy%20%28Test%29
run of Natural Language to Code Translation with Execution                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Natural%20Language%20to%20Code%20Translation%20with%20Execution/MBR-Exec/Accuracy
run of Natural Language to Code Translation with Execution                                                                                  http://w3id.org/mlsea/pwc/model/Natural%20Language%20to%20Code%20Translation%20with%20Execution/code-davinci-001%20175B%20%2B%20MBR-Exec
run of Natural Language to Code Translation with Execution                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Natural%20Language%20to%20Code%20Translation%20with%20Execution/code-davinci-001%20175B%20%2B%20MBR-Exec/Accuracy
run of Neural Semantic Parsing by Character-based Translation: Experiments with Abstract Meaning Representations                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Neural%20Semantic%20Parsing%20by%20Character-based%20Translation%3A%20Experiments%20with%20Abstract%20Meaning%20Representations/ChSeq%20%2B%20100K/Smatch
run of Neural Semantic Parsing by Character-based Translation: Experiments with Abstract Meaning Representations                                                                                  http://w3id.org/mlsea/pwc/model/Neural%20Semantic%20Parsing%20by%20Character-based%20Translation%3A%20Experiments%20with%20Abstract%20Meaning%20Representations/ChSeq%20%2B%20100K
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-S/GFLOPs
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-S/Number%20of%20params
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-S/Top%201%20Accuracy
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/model/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-S
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-L%20%40384/GFLOPs
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-L%20%40384/Number%20of%20params
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-L%20%40384/Top%201%20Accuracy
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/model/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-L%20%40384
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-B/GFLOPs
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-B/Number%20of%20params
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-B/Top%201%20Accuracy
run of Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios                                                                                  http://w3id.org/mlsea/pwc/model/Next-ViT%3A%20Next%20Generation%20Vision%20Transformer%20for%20Efficient%20Deployment%20in%20Realistic%20Industrial%20Scenarios/Next-ViT-B
run of PNI : Industrial Anomaly Detection using Position and Neighborhood Information                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/PNI%20%3A%20Industrial%20Anomaly%20Detection%20using%20Position%20and%20Neighborhood%20Information/PNI%20Ensemble/Detection%20AUROC
run of PNI : Industrial Anomaly Detection using Position and Neighborhood Information                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/PNI%20%3A%20Industrial%20Anomaly%20Detection%20using%20Position%20and%20Neighborhood%20Information/PNI%20Ensemble/Segmentation%20AUROC
run of PNI : Industrial Anomaly Detection using Position and Neighborhood Information                                                                                  http://w3id.org/mlsea/pwc/model/PNI%20%3A%20Industrial%20Anomaly%20Detection%20using%20Position%20and%20Neighborhood%20Information/PNI%20Ensemble
run of PNI : Industrial Anomaly Detection using Position and Neighborhood Information                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/PNI%20%3A%20Industrial%20Anomaly%20Detection%20using%20Position%20and%20Neighborhood%20Information/PNI/Detection%20AUROC
run of PNI : Industrial Anomaly Detection using Position and Neighborhood Information                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/PNI%20%3A%20Industrial%20Anomaly%20Detection%20using%20Position%20and%20Neighborhood%20Information/PNI/Segmentation%20AUROC
run of PNI : Industrial Anomaly Detection using Position and Neighborhood Information                                                                                  http://w3id.org/mlsea/pwc/model/PNI%20%3A%20Industrial%20Anomaly%20Detection%20using%20Position%20and%20Neighborhood%20Information/PNI
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20Ensemble%20%28%2BRefineNet%29
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20Ensemble%20%28%2BRefineNet%29/Detection%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20Ensemble%20%28%2BRefineNet%29/Segmentation%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-101/Detection%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-101/Segmentation%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-101
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20Ensemble/Detection%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20Ensemble/Segmentation%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20Ensemble
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-50/Detection%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-50/Segmentation%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-50
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch/Detection%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch/Segmentation%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-50%20%28%2BRefineNet%29
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-50%20%28%2BRefineNet%29/Detection%20AUROC
run of ReConPatch : Contrastive Patch Representation Learning for Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ReConPatch%20%3A%20Contrastive%20Patch%20Representation%20Learning%20for%20Industrial%20Anomaly%20Detection/ReConPatch%20WRN-50%20%28%2BRefineNet%29/Segmentation%20AUROC
run of Reconstruction from edge image combined with color and gradient difference for industrial surface anomaly detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Reconstruction%20from%20edge%20image%20combined%20with%20color%20and%20gradient%20difference%20for%20industrial%20surface%20anomaly%20detection/EdgRec/Detection%20AUROC
run of Reconstruction from edge image combined with color and gradient difference for industrial surface anomaly detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Reconstruction%20from%20edge%20image%20combined%20with%20color%20and%20gradient%20difference%20for%20industrial%20surface%20anomaly%20detection/EdgRec/Segmentation%20AUPRO
run of Reconstruction from edge image combined with color and gradient difference for industrial surface anomaly detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Reconstruction%20from%20edge%20image%20combined%20with%20color%20and%20gradient%20difference%20for%20industrial%20surface%20anomaly%20detection/EdgRec/Segmentation%20AUPRO%20%28until%2030%25%20FPR%29
run of Reconstruction from edge image combined with color and gradient difference for industrial surface anomaly detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Reconstruction%20from%20edge%20image%20combined%20with%20color%20and%20gradient%20difference%20for%20industrial%20surface%20anomaly%20detection/EdgRec/Segmentation%20AUROC
run of Reconstruction from edge image combined with color and gradient difference for industrial surface anomaly detection                                                                                  http://w3id.org/mlsea/pwc/model/Reconstruction%20from%20edge%20image%20combined%20with%20color%20and%20gradient%20difference%20for%20industrial%20surface%20anomaly%20detection/EdgRec
run of Revisiting Distributional Correspondence Indexing: A Python Reimplementation and New Experiments                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Revisiting%20Distributional%20Correspondence%20Indexing%3A%20A%20Python%20Reimplementation%20and%20New%20Experiments/Distributional%20Correspondence%20Indexing/Average
run of Revisiting Distributional Correspondence Indexing: A Python Reimplementation and New Experiments                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Revisiting%20Distributional%20Correspondence%20Indexing%3A%20A%20Python%20Reimplementation%20and%20New%20Experiments/Distributional%20Correspondence%20Indexing/Books
run of Revisiting Distributional Correspondence Indexing: A Python Reimplementation and New Experiments                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Revisiting%20Distributional%20Correspondence%20Indexing%3A%20A%20Python%20Reimplementation%20and%20New%20Experiments/Distributional%20Correspondence%20Indexing/DVD
run of Revisiting Distributional Correspondence Indexing: A Python Reimplementation and New Experiments                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Revisiting%20Distributional%20Correspondence%20Indexing%3A%20A%20Python%20Reimplementation%20and%20New%20Experiments/Distributional%20Correspondence%20Indexing/Electronics
run of Revisiting Distributional Correspondence Indexing: A Python Reimplementation and New Experiments                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Revisiting%20Distributional%20Correspondence%20Indexing%3A%20A%20Python%20Reimplementation%20and%20New%20Experiments/Distributional%20Correspondence%20Indexing/Kitchen
run of Revisiting Distributional Correspondence Indexing: A Python Reimplementation and New Experiments                                                                                  http://w3id.org/mlsea/pwc/model/Revisiting%20Distributional%20Correspondence%20Indexing%3A%20A%20Python%20Reimplementation%20and%20New%20Experiments/Distributional%20Correspondence%20Indexing
run of SLSG: Industrial Image Anomaly Detection by Learning Better Feature Embeddings and One-Class Classification                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/SLSG%3A%20Industrial%20Image%20Anomaly%20Detection%20by%20Learning%20Better%20Feature%20Embeddings%20and%20One-Class%20Classification/SLSG/Avg.%20Detection%20AUROC
run of SLSG: Industrial Image Anomaly Detection by Learning Better Feature Embeddings and One-Class Classification                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/SLSG%3A%20Industrial%20Image%20Anomaly%20Detection%20by%20Learning%20Better%20Feature%20Embeddings%20and%20One-Class%20Classification/SLSG/Detection%20AUROC%20%28only%20logical%29
run of SLSG: Industrial Image Anomaly Detection by Learning Better Feature Embeddings and One-Class Classification                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/SLSG%3A%20Industrial%20Image%20Anomaly%20Detection%20by%20Learning%20Better%20Feature%20Embeddings%20and%20One-Class%20Classification/SLSG/Detection%20AUROC%20%28only%20structural%29
run of SLSG: Industrial Image Anomaly Detection by Learning Better Feature Embeddings and One-Class Classification                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/SLSG%3A%20Industrial%20Image%20Anomaly%20Detection%20by%20Learning%20Better%20Feature%20Embeddings%20and%20One-Class%20Classification/SLSG/Segmentation%20AU-sPRO%20%28until%20FPR%205%25%29
run of SLSG: Industrial Image Anomaly Detection by Learning Better Feature Embeddings and One-Class Classification                                                                                  http://w3id.org/mlsea/pwc/model/SLSG%3A%20Industrial%20Image%20Anomaly%20Detection%20by%20Learning%20Better%20Feature%20Embeddings%20and%20One-Class%20Classification/SLSG
run of Semantic Scene Completion Combining Colour and Depth: preliminary experiments                                                                                  http://w3id.org/mlsea/pwc/model/Semantic%20Scene%20Completion%20Combining%20Colour%20and%20Depth%3A%20preliminary%20experiments/Guedes%20et%20al.
run of Semantic Scene Completion Combining Colour and Depth: preliminary experiments                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Semantic%20Scene%20Completion%20Combining%20Colour%20and%20Depth%3A%20preliminary%20experiments/Guedes%20et%20al./mIoU
run of Sparks of Artificial General Intelligence: Early experiments with GPT-4                                                                                  http://w3id.org/mlsea/pwc/model/Sparks%20of%20Artificial%20General%20Intelligence%3A%20Early%20experiments%20with%20GPT-4/GPT-4
run of Sparks of Artificial General Intelligence: Early experiments with GPT-4                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Sparks%20of%20Artificial%20General%20Intelligence%3A%20Early%20experiments%20with%20GPT-4/GPT-4/Accuracy
run of Supervised Domain Adaptation: A Graph Embedding Perspective and a Rectified Experimental Protocol                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Supervised%20Domain%20Adaptation%3A%20A%20Graph%20Embedding%20Perspective%20and%20a%20Rectified%20Experimental%20Protocol/CCSA/Average%20Accuracy
