Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_31.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
featureName                                                                       characteristicName                                                                frequency
FCFP6_1024_493                                                                                  FCFP6_1024_493 data-type                                                                                  1083
FCFP6_1024_932                                                                                  FCFP6_1024_932 data-type                                                                                  1083
FCFP6_1024_326                                                                                  FCFP6_1024_326 data-type                                                                                  1083
FCFP6_1024_637                                                                                  FCFP6_1024_637 number of missing values                                                                                  1083
FCFP6_1024_64                                                                                  FCFP6_1024_64 data-type                                                                                  1083
FCFP6_1024_774                                                                                  FCFP6_1024_774 number of missing values                                                                                  1083
FCFP6_1024_744                                                                                  FCFP6_1024_744 number of missing values                                                                                  1083
FCFP6_1024_222                                                                                  FCFP6_1024_222 number of missing values                                                                                  1083
FCFP6_1024_1020                                                                                  FCFP6_1024_1020 data-type                                                                                  1083
FCFP6_1024_342                                                                                  FCFP6_1024_342 number of missing values                                                                                  1083
FCFP6_1024_15                                                                                  FCFP6_1024_15 data-type                                                                                  1083
FCFP6_1024_837                                                                                  FCFP6_1024_837 number of missing values                                                                                  1083
FCFP6_1024_648                                                                                  FCFP6_1024_648 data-type                                                                                  1083
FCFP6_1024_798                                                                                  FCFP6_1024_798 data-type                                                                                  1083
FCFP6_1024_961                                                                                  FCFP6_1024_961 data-type                                                                                  1083
FCFP6_1024_424                                                                                  FCFP6_1024_424 number of missing values                                                                                  1083
FCFP6_1024_573                                                                                  FCFP6_1024_573 data-type                                                                                  1083
FCFP6_1024_775                                                                                  FCFP6_1024_775 data-type                                                                                  1083
FCFP6_1024_988                                                                                  FCFP6_1024_988 number of missing values                                                                                  1083
FCFP6_1024_875                                                                                  FCFP6_1024_875 data-type                                                                                  1083
FCFP6_1024_1                                                                                  FCFP6_1024_1 data-type                                                                                  1083
FCFP6_1024_836                                                                                  FCFP6_1024_836 data-type                                                                                  1083
FCFP6_1024_261                                                                                  FCFP6_1024_261 data-type                                                                                  1083
FCFP6_1024_569                                                                                  FCFP6_1024_569 data-type                                                                                  1083
FCFP6_1024_940                                                                                  FCFP6_1024_940 number of missing values                                                                                  1083
FCFP6_1024_847                                                                                  FCFP6_1024_847 data-type                                                                                  1083
FCFP6_1024_217                                                                                  FCFP6_1024_217 data-type                                                                                  1083
FCFP6_1024_301                                                                                  FCFP6_1024_301 data-type                                                                                  1083
FCFP6_1024_480                                                                                  FCFP6_1024_480 number of missing values                                                                                  1083
FCFP6_1024_143                                                                                  FCFP6_1024_143 data-type                                                                                  1083
FCFP6_1024_490                                                                                  FCFP6_1024_490 number of missing values                                                                                  1083
FCFP6_1024_600                                                                                  FCFP6_1024_600 data-type                                                                                  1083
FCFP6_1024_417                                                                                  FCFP6_1024_417 data-type                                                                                  1083
FCFP6_1024_903                                                                                  FCFP6_1024_903 data-type                                                                                  1083
FCFP6_1024_492                                                                                  FCFP6_1024_492 number of missing values                                                                                  1083
FCFP6_1024_665                                                                                  FCFP6_1024_665 data-type                                                                                  1083
FCFP6_1024_585                                                                                  FCFP6_1024_585 data-type                                                                                  1083
FCFP6_1024_220                                                                                  FCFP6_1024_220 number of missing values                                                                                  1083
FCFP6_1024_580                                                                                  FCFP6_1024_580 number of missing values                                                                                  1083
FCFP6_1024_838                                                                                  FCFP6_1024_838 data-type                                                                                  1083
FCFP6_1024_681                                                                                  FCFP6_1024_681 data-type                                                                                  1083
FCFP6_1024_104                                                                                  FCFP6_1024_104 number of missing values                                                                                  1083
FCFP6_1024_704                                                                                  FCFP6_1024_704 number of missing values                                                                                  1083
FCFP6_1024_134                                                                                  FCFP6_1024_134 number of missing values                                                                                  1083
FCFP6_1024_438                                                                                  FCFP6_1024_438 data-type                                                                                  1083
FCFP6_1024_577                                                                                  FCFP6_1024_577 number of missing values                                                                                  1083
FCFP6_1024_107                                                                                  FCFP6_1024_107 number of missing values                                                                                  1083
FCFP6_1024_28                                                                                  FCFP6_1024_28 data-type                                                                                  1083
FCFP6_1024_179                                                                                  FCFP6_1024_179 data-type                                                                                  1083
FCFP6_1024_483                                                                                  FCFP6_1024_483 data-type                                                                                  1083
FCFP6_1024_571                                                                                  FCFP6_1024_571 data-type                                                                                  1083
FCFP6_1024_128                                                                                  FCFP6_1024_128 number of missing values                                                                                  1083
FCFP6_1024_714                                                                                  FCFP6_1024_714 number of missing values                                                                                  1083
FCFP6_1024_942                                                                                  FCFP6_1024_942 data-type                                                                                  1083
FCFP6_1024_826                                                                                  FCFP6_1024_826 number of missing values                                                                                  1083
FCFP6_1024_312                                                                                  FCFP6_1024_312 number of missing values                                                                                  1083
FCFP6_1024_294                                                                                  FCFP6_1024_294 number of missing values                                                                                  1083
FCFP6_1024_168                                                                                  FCFP6_1024_168 number of missing values                                                                                  1083
FCFP6_1024_383                                                                                  FCFP6_1024_383 data-type                                                                                  1083
FCFP6_1024_43                                                                                  FCFP6_1024_43 data-type                                                                                  1083
FCFP6_1024_293                                                                                  FCFP6_1024_293 data-type                                                                                  1083
FCFP6_1024_135                                                                                  FCFP6_1024_135 data-type                                                                                  1083
FCFP6_1024_133                                                                                  FCFP6_1024_133 data-type                                                                                  1083
FCFP6_1024_103                                                                                  FCFP6_1024_103 data-type                                                                                  1083
FCFP6_1024_136                                                                                  FCFP6_1024_136 number of missing values                                                                                  1083
FCFP6_1024_820                                                                                  FCFP6_1024_820 data-type                                                                                  1083
FCFP6_1024_807                                                                                  FCFP6_1024_807 number of missing values                                                                                  1083
FCFP6_1024_379                                                                                  FCFP6_1024_379 number of missing values                                                                                  1083
FCFP6_1024_59                                                                                  FCFP6_1024_59 data-type                                                                                  1083
FCFP6_1024_224                                                                                  FCFP6_1024_224 data-type                                                                                  1083
FCFP6_1024_721                                                                                  FCFP6_1024_721 data-type                                                                                  1083
FCFP6_1024_478                                                                                  FCFP6_1024_478 data-type                                                                                  1083
FCFP6_1024_531                                                                                  FCFP6_1024_531 number of missing values                                                                                  1083
FCFP6_1024_198                                                                                  FCFP6_1024_198 data-type                                                                                  1083
FCFP6_1024_275                                                                                  FCFP6_1024_275 data-type                                                                                  1083
FCFP6_1024_770                                                                                  FCFP6_1024_770 number of missing values                                                                                  1083
FCFP6_1024_175                                                                                  FCFP6_1024_175 data-type                                                                                  1083
FCFP6_1024_788                                                                                  FCFP6_1024_788 number of missing values                                                                                  1083
FCFP6_1024_202                                                                                  FCFP6_1024_202 data-type                                                                                  1083
FCFP6_1024_584                                                                                  FCFP6_1024_584 data-type                                                                                  1083
FCFP6_1024_815                                                                                  FCFP6_1024_815 number of missing values                                                                                  1083
FCFP6_1024_23                                                                                  FCFP6_1024_23 data-type                                                                                  1083
FCFP6_1024_228                                                                                  FCFP6_1024_228 number of missing values                                                                                  1083
FCFP6_1024_75                                                                                  FCFP6_1024_75 data-type                                                                                  1083
FCFP6_1024_849                                                                                  FCFP6_1024_849 number of missing values                                                                                  1083
FCFP6_1024_428                                                                                  FCFP6_1024_428 number of missing values                                                                                  1083
FCFP6_1024_374                                                                                  FCFP6_1024_374 data-type                                                                                  1083
FCFP6_1024_147                                                                                  FCFP6_1024_147 number of missing values                                                                                  1083
FCFP6_1024_840                                                                                  FCFP6_1024_840 number of missing values                                                                                  1083
FCFP6_1024_961                                                                                  FCFP6_1024_961 number of missing values                                                                                  1083
FCFP6_1024_107                                                                                  FCFP6_1024_107 data-type                                                                                  1083
FCFP6_1024_339                                                                                  FCFP6_1024_339 data-type                                                                                  1083
FCFP6_1024_502                                                                                  FCFP6_1024_502 data-type                                                                                  1083
FCFP6_1024_711                                                                                  FCFP6_1024_711 data-type                                                                                  1083
FCFP6_1024_908                                                                                  FCFP6_1024_908 number of missing values                                                                                  1083
FCFP6_1024_501                                                                                  FCFP6_1024_501 number of missing values                                                                                  1083
FCFP6_1024_789                                                                                  FCFP6_1024_789 data-type                                                                                  1083
FCFP6_1024_441                                                                                  FCFP6_1024_441 number of missing values                                                                                  1083
FCFP6_1024_804                                                                                  FCFP6_1024_804 data-type                                                                                  1083
FCFP6_1024_236                                                                                  FCFP6_1024_236 data-type                                                                                  1083
FCFP6_1024_880                                                                                  FCFP6_1024_880 data-type                                                                                  1083
FCFP6_1024_45                                                                                  FCFP6_1024_45 number of missing values                                                                                  1083
FCFP6_1024_284                                                                                  FCFP6_1024_284 data-type                                                                                  1083
FCFP6_1024_710                                                                                  FCFP6_1024_710 number of missing values                                                                                  1083
FCFP6_1024_13                                                                                  FCFP6_1024_13 data-type                                                                                  1083
FCFP6_1024_379                                                                                  FCFP6_1024_379 data-type                                                                                  1083
FCFP6_1024_62                                                                                  FCFP6_1024_62 data-type                                                                                  1083
FCFP6_1024_711                                                                                  FCFP6_1024_711 number of missing values                                                                                  1083
FCFP6_1024_789                                                                                  FCFP6_1024_789 number of missing values                                                                                  1083
FCFP6_1024_176                                                                                  FCFP6_1024_176 number of missing values                                                                                  1083
FCFP6_1024_123                                                                                  FCFP6_1024_123 data-type                                                                                  1083
FCFP6_1024_304                                                                                  FCFP6_1024_304 number of missing values                                                                                  1083
FCFP6_1024_363                                                                                  FCFP6_1024_363 data-type                                                                                  1083
FCFP6_1024_839                                                                                  FCFP6_1024_839 number of missing values                                                                                  1083
FCFP6_1024_189                                                                                  FCFP6_1024_189 data-type                                                                                  1083
FCFP6_1024_215                                                                                  FCFP6_1024_215 number of missing values                                                                                  1083
FCFP6_1024_185                                                                                  FCFP6_1024_185 data-type                                                                                  1083
FCFP6_1024_62                                                                                  FCFP6_1024_62 number of missing values                                                                                  1083
FCFP6_1024_93                                                                                  FCFP6_1024_93 number of missing values                                                                                  1083
FCFP6_1024_356                                                                                  FCFP6_1024_356 data-type                                                                                  1083
FCFP6_1024_721                                                                                  FCFP6_1024_721 number of missing values                                                                                  1083
FCFP6_1024_684                                                                                  FCFP6_1024_684 data-type                                                                                  1083
FCFP6_1024_978                                                                                  FCFP6_1024_978 number of missing values                                                                                  1083
FCFP6_1024_997                                                                                  FCFP6_1024_997 number of missing values                                                                                  1083
FCFP6_1024_969                                                                                  FCFP6_1024_969 number of missing values                                                                                  1083
FCFP6_1024_775                                                                                  FCFP6_1024_775 number of missing values                                                                                  1083
FCFP6_1024_903                                                                                  FCFP6_1024_903 number of missing values                                                                                  1083
FCFP6_1024_227                                                                                  FCFP6_1024_227 data-type                                                                                  1083
FCFP6_1024_134                                                                                  FCFP6_1024_134 data-type                                                                                  1083
FCFP6_1024_574                                                                                  FCFP6_1024_574 number of missing values                                                                                  1083
FCFP6_1024_190                                                                                  FCFP6_1024_190 data-type                                                                                  1083
FCFP6_1024_44                                                                                  FCFP6_1024_44 number of missing values                                                                                  1083
FCFP6_1024_638                                                                                  FCFP6_1024_638 data-type                                                                                  1083
FCFP6_1024_362                                                                                  FCFP6_1024_362 data-type                                                                                  1083
FCFP6_1024_376                                                                                  FCFP6_1024_376 data-type                                                                                  1083
FCFP6_1024_644                                                                                  FCFP6_1024_644 data-type                                                                                  1083
FCFP6_1024_469                                                                                  FCFP6_1024_469 number of missing values                                                                                  1083
FCFP6_1024_511                                                                                  FCFP6_1024_511 number of missing values                                                                                  1083
FCFP6_1024_769                                                                                  FCFP6_1024_769 data-type                                                                                  1083
FCFP6_1024_889                                                                                  FCFP6_1024_889 data-type                                                                                  1083
FCFP6_1024_957                                                                                  FCFP6_1024_957 data-type                                                                                  1083
FCFP6_1024_343                                                                                  FCFP6_1024_343 number of missing values                                                                                  1083
FCFP6_1024_24                                                                                  FCFP6_1024_24 data-type                                                                                  1083
FCFP6_1024_473                                                                                  FCFP6_1024_473 number of missing values                                                                                  1083
FCFP6_1024_660                                                                                  FCFP6_1024_660 number of missing values                                                                                  1083
FCFP6_1024_994                                                                                  FCFP6_1024_994 number of missing values                                                                                  1083
FCFP6_1024_138                                                                                  FCFP6_1024_138 number of missing values                                                                                  1083
FCFP6_1024_521                                                                                  FCFP6_1024_521 data-type                                                                                  1083
FCFP6_1024_810                                                                                  FCFP6_1024_810 number of missing values                                                                                  1083
FCFP6_1024_740                                                                                  FCFP6_1024_740 number of missing values                                                                                  1083
FCFP6_1024_430                                                                                  FCFP6_1024_430 data-type                                                                                  1083
FCFP6_1024_526                                                                                  FCFP6_1024_526 data-type                                                                                  1083
FCFP6_1024_644                                                                                  FCFP6_1024_644 number of missing values                                                                                  1083
FCFP6_1024_69                                                                                  FCFP6_1024_69 data-type                                                                                  1083
FCFP6_1024_610                                                                                  FCFP6_1024_610 number of missing values                                                                                  1083
FCFP6_1024_504                                                                                  FCFP6_1024_504 data-type                                                                                  1083
FCFP6_1024_720                                                                                  FCFP6_1024_720 data-type                                                                                  1083
FCFP6_1024_390                                                                                  FCFP6_1024_390 data-type                                                                                  1083
FCFP6_1024_1011                                                                                  FCFP6_1024_1011 data-type                                                                                  1083
FCFP6_1024_538                                                                                  FCFP6_1024_538 data-type                                                                                  1083
FCFP6_1024_637                                                                                  FCFP6_1024_637 data-type                                                                                  1083
FCFP6_1024_419                                                                                  FCFP6_1024_419 number of missing values                                                                                  1083
FCFP6_1024_949                                                                                  FCFP6_1024_949 data-type                                                                                  1083
FCFP6_1024_79                                                                                  FCFP6_1024_79 number of missing values                                                                                  1083
FCFP6_1024_184                                                                                  FCFP6_1024_184 number of missing values                                                                                  1083
FCFP6_1024_9                                                                                  FCFP6_1024_9 data-type                                                                                  1083
FCFP6_1024_448                                                                                  FCFP6_1024_448 data-type                                                                                  1083
FCFP6_1024_767                                                                                  FCFP6_1024_767 number of missing values                                                                                  1083
FCFP6_1024_6                                                                                  FCFP6_1024_6 data-type                                                                                  1083
FCFP6_1024_727                                                                                  FCFP6_1024_727 data-type                                                                                  1083
FCFP6_1024_163                                                                                  FCFP6_1024_163 number of missing values                                                                                  1083
FCFP6_1024_777                                                                                  FCFP6_1024_777 data-type                                                                                  1083
FCFP6_1024_21                                                                                  FCFP6_1024_21 number of missing values                                                                                  1083
FCFP6_1024_557                                                                                  FCFP6_1024_557 number of missing values                                                                                  1083
FCFP6_1024_793                                                                                  FCFP6_1024_793 data-type                                                                                  1083
FCFP6_1024_1021                                                                                  FCFP6_1024_1021 number of missing values                                                                                  1083
FCFP6_1024_861                                                                                  FCFP6_1024_861 number of missing values                                                                                  1083
FCFP6_1024_524                                                                                  FCFP6_1024_524 number of missing values                                                                                  1083
FCFP6_1024_613                                                                                  FCFP6_1024_613 data-type                                                                                  1083
FCFP6_1024_54                                                                                  FCFP6_1024_54 number of missing values                                                                                  1083
FCFP6_1024_630                                                                                  FCFP6_1024_630 number of missing values                                                                                  1083
FCFP6_1024_332                                                                                  FCFP6_1024_332 data-type                                                                                  1083
FCFP6_1024_890                                                                                  FCFP6_1024_890 data-type                                                                                  1083
FCFP6_1024_623                                                                                  FCFP6_1024_623 data-type                                                                                  1083
FCFP6_1024_873                                                                                  FCFP6_1024_873 data-type                                                                                  1083
FCFP6_1024_57                                                                                  FCFP6_1024_57 number of missing values                                                                                  1083
FCFP6_1024_348                                                                                  FCFP6_1024_348 data-type                                                                                  1083
FCFP6_1024_560                                                                                  FCFP6_1024_560 data-type                                                                                  1083
FCFP6_1024_403                                                                                  FCFP6_1024_403 number of missing values                                                                                  1083
FCFP6_1024_632                                                                                  FCFP6_1024_632 number of missing values                                                                                  1083
FCFP6_1024_353                                                                                  FCFP6_1024_353 data-type                                                                                  1083
FCFP6_1024_976                                                                                  FCFP6_1024_976 data-type                                                                                  1083
FCFP6_1024_396                                                                                  FCFP6_1024_396 data-type                                                                                  1083
FCFP6_1024_437                                                                                  FCFP6_1024_437 data-type                                                                                  1083
FCFP6_1024_26                                                                                  FCFP6_1024_26 data-type                                                                                  1083
FCFP6_1024_457                                                                                  FCFP6_1024_457 data-type                                                                                  1083
FCFP6_1024_323                                                                                  FCFP6_1024_323 data-type                                                                                  1083
FCFP6_1024_918                                                                                  FCFP6_1024_918 number of missing values                                                                                  1083
FCFP6_1024_671                                                                                  FCFP6_1024_671 number of missing values                                                                                  1083
FCFP6_1024_378                                                                                  FCFP6_1024_378 number of missing values                                                                                  1083
FCFP6_1024_810                                                                                  FCFP6_1024_810 data-type                                                                                  1083
FCFP6_1024_884                                                                                  FCFP6_1024_884 data-type                                                                                  1083
FCFP6_1024_1016                                                                                  FCFP6_1024_1016 data-type                                                                                  1083
FCFP6_1024_539                                                                                  FCFP6_1024_539 number of missing values                                                                                  1083
FCFP6_1024_303                                                                                  FCFP6_1024_303 number of missing values                                                                                  1083
FCFP6_1024_241                                                                                  FCFP6_1024_241 number of missing values                                                                                  1083
FCFP6_1024_605                                                                                  FCFP6_1024_605 number of missing values                                                                                  1083
FCFP6_1024_696                                                                                  FCFP6_1024_696 data-type                                                                                  1083
FCFP6_1024_898                                                                                  FCFP6_1024_898 number of missing values                                                                                  1083
FCFP6_1024_653                                                                                  FCFP6_1024_653 data-type                                                                                  1083
FCFP6_1024_73                                                                                  FCFP6_1024_73 number of missing values                                                                                  1083
