Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_37.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
workTitle                                                                         authorName                                                                        implementationName
Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond                                                                                  Brian Kim                                                                                  implemenation of Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond
Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond                                                                                  Yalin E. Sagduyu                                                                                  implemenation of Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond
Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond                                                                                  Sennur Ulukus                                                                                  implemenation of Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond
Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond                                                                                  Tugba Erpek                                                                                  implemenation of Adversarial Attacks on Deep Learning Based mmWave Beam Prediction in 5G and Beyond
A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees                                                                                  Armstrong Aboah                                                                                  implemenation of A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees
A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees                                                                                  Maged Shoman                                                                                  implemenation of A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees
A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees                                                                                  Sayedomidreza Davami                                                                                  implemenation of A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees
A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees                                                                                  Yaw Adu-Gyamfi                                                                                  implemenation of A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees
A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees                                                                                  Anuj Sharma                                                                                  implemenation of A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees
A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees                                                                                  Vishal Mandal                                                                                  implemenation of A Vision-based System for Traffic Anomaly Detection using Deep Learning and Decision Trees
A White Paper on Neural Network Quantization                                                                                  Marios Fournarakis                                                                                  implemenation of A White Paper on Neural Network Quantization
A White Paper on Neural Network Quantization                                                                                  Yelysei Bondarenko                                                                                  implemenation of A White Paper on Neural Network Quantization
A White Paper on Neural Network Quantization                                                                                  Rana Ali Amjad                                                                                  implemenation of A White Paper on Neural Network Quantization
A White Paper on Neural Network Quantization                                                                                  Tijmen Blankevoort                                                                                  implemenation of A White Paper on Neural Network Quantization
A White Paper on Neural Network Quantization                                                                                  Markus Nagel                                                                                  implemenation of A White Paper on Neural Network Quantization
A White Paper on Neural Network Quantization                                                                                  Mart van Baalen                                                                                  implemenation of A White Paper on Neural Network Quantization
A comparative study of Different Machine Learning Regressors For Stock Market Prediction                                                                                  Nazish Ashfaq                                                                                  implemenation of A comparative study of Different Machine Learning Regressors For Stock Market Prediction
A comparative study of Different Machine Learning Regressors For Stock Market Prediction                                                                                  Zubair Nawaz                                                                                  implemenation of A comparative study of Different Machine Learning Regressors For Stock Market Prediction
A comparative study of Different Machine Learning Regressors For Stock Market Prediction                                                                                  Muhammad Ilyas                                                                                  implemenation of A comparative study of Different Machine Learning Regressors For Stock Market Prediction
A comparative study of neural network techniques for automatic software vulnerability detection                                                                                  Gaigai Tang                                                                                  implemenation of A comparative study of neural network techniques for automatic software vulnerability detection
A comparative study of neural network techniques for automatic software vulnerability detection                                                                                  Lianxiao Meng                                                                                  implemenation of A comparative study of neural network techniques for automatic software vulnerability detection
A comparative study of neural network techniques for automatic software vulnerability detection                                                                                  Shuangyin Ren                                                                                  implemenation of A comparative study of neural network techniques for automatic software vulnerability detection
A comparative study of neural network techniques for automatic software vulnerability detection                                                                                  Lin Yang                                                                                  implemenation of A comparative study of neural network techniques for automatic software vulnerability detection
A comparative study of neural network techniques for automatic software vulnerability detection                                                                                  Qiang Wang                                                                                  implemenation of A comparative study of neural network techniques for automatic software vulnerability detection
A comparative study of neural network techniques for automatic software vulnerability detection                                                                                  Weipeng Cao                                                                                  implemenation of A comparative study of neural network techniques for automatic software vulnerability detection
A compressive multi-kernel method for privacy-preserving machine learning                                                                                  J. Morris Chang                                                                                  implemenation of A compressive multi-kernel method for privacy-preserving machine learning
A compressive multi-kernel method for privacy-preserving machine learning                                                                                  S. Y. Kung                                                                                  implemenation of A compressive multi-kernel method for privacy-preserving machine learning
A compressive multi-kernel method for privacy-preserving machine learning                                                                                  Thee Chanyaswad                                                                                  implemenation of A compressive multi-kernel method for privacy-preserving machine learning
A convolutional neural network for prestack fracture detection                                                                                  Jingjing Li                                                                                  implemenation of A convolutional neural network for prestack fracture detection
A convolutional neural network for prestack fracture detection                                                                                  Handong Huang                                                                                  implemenation of A convolutional neural network for prestack fracture detection
A convolutional neural network for prestack fracture detection                                                                                  Yuxin Jiang                                                                                  implemenation of A convolutional neural network for prestack fracture detection
A convolutional neural network for prestack fracture detection                                                                                  Zhenyu Yuan                                                                                  implemenation of A convolutional neural network for prestack fracture detection
A critical look at the current train/test split in machine learning                                                                                  Jianan Yang                                                                                  implemenation of A critical look at the current train/test split in machine learning
A critical look at the current train/test split in machine learning                                                                                  Jimin Tan                                                                                  implemenation of A critical look at the current train/test split in machine learning
A critical look at the current train/test split in machine learning                                                                                  Gang Chen                                                                                  implemenation of A critical look at the current train/test split in machine learning
A critical look at the current train/test split in machine learning                                                                                  Jake Zhao                                                                                  implemenation of A critical look at the current train/test split in machine learning
A critical look at the current train/test split in machine learning                                                                                  Sai Wu                                                                                  implemenation of A critical look at the current train/test split in machine learning
A deep learning approach for fetal QRS complex detection                                                                                  Lijuan Liao                                                                                  implemenation of A deep learning approach for fetal QRS complex detection
A deep learning approach for fetal QRS complex detection                                                                                  Xuemei Guo and GuoliWang                                                                                  implemenation of A deep learning approach for fetal QRS complex detection
A deep learning approach for fetal QRS complex detection                                                                                  Wei Zhong                                                                                  implemenation of A deep learning approach for fetal QRS complex detection
A deep learning approach for inverse design of the metasurface for dual-polarized waves                                                                                  Homayoon Oraizi                                                                                  implemenation of A deep learning approach for inverse design of the metasurface for dual-polarized waves
A deep learning approach for inverse design of the metasurface for dual-polarized waves                                                                                  Mohammad Soleimani                                                                                  implemenation of A deep learning approach for inverse design of the metasurface for dual-polarized waves
A deep learning approach for inverse design of the metasurface for dual-polarized waves                                                                                  Sina Beyraghi                                                                                  implemenation of A deep learning approach for inverse design of the metasurface for dual-polarized waves
A deep learning approach for inverse design of the metasurface for dual-polarized waves                                                                                  Hossein Soleimani                                                                                  implemenation of A deep learning approach for inverse design of the metasurface for dual-polarized waves
A deep learning approach for inverse design of the metasurface for dual-polarized waves                                                                                  Fardin Ghorbani                                                                                  implemenation of A deep learning approach for inverse design of the metasurface for dual-polarized waves
A deep learning approach for inverse design of the metasurface for dual-polarized waves                                                                                  Javad Shabanpour                                                                                  implemenation of A deep learning approach for inverse design of the metasurface for dual-polarized waves
A deep learning approach to clustering visual arts                                                                                  Gennaro Vessio                                                                                  implemenation of A deep learning approach to clustering visual arts
A deep learning approach to clustering visual arts                                                                                  Giovanna Castellano                                                                                  implemenation of A deep learning approach to clustering visual arts
A deep learning model for gastric diffuse-type adenocarcinoma classification in whole slide images                                                                                  Fahdi Kanavati                                                                                  implemenation of A deep learning model for gastric diffuse-type adenocarcinoma classification in whole slide images
A deep learning model for gastric diffuse-type adenocarcinoma classification in whole slide images                                                                                  Masayuki Tsuneki                                                                                  implemenation of A deep learning model for gastric diffuse-type adenocarcinoma classification in whole slide images
A hierarchical deep learning framework for the consistent classification of land use objects in geospatial databases                                                                                  Chun Yang                                                                                  implemenation of A hierarchical deep learning framework for the consistent classification of land use objects in geospatial databases
A hierarchical deep learning framework for the consistent classification of land use objects in geospatial databases                                                                                  Christian Heipke                                                                                  implemenation of A hierarchical deep learning framework for the consistent classification of land use objects in geospatial databases
A hierarchical deep learning framework for the consistent classification of land use objects in geospatial databases                                                                                  Franz Rottensteiner                                                                                  implemenation of A hierarchical deep learning framework for the consistent classification of land use objects in geospatial databases
A hybrid inference system for improved curvature estimation in the level-set method using machine learning                                                                                  Frédéric Gibou                                                                                  implemenation of A hybrid inference system for improved curvature estimation in the level-set method using machine learning
A hybrid inference system for improved curvature estimation in the level-set method using machine learning                                                                                  Luis Ángel Larios-Cárdenas                                                                                  implemenation of A hybrid inference system for improved curvature estimation in the level-set method using machine learning
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Claudia Baresi                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Claudio Bnà                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Fabio Frangiamore                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Marco Galelli                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Matteo Chieregato                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Mauro Morassi                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Stefania Nici                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data                                                                                  Chiara Bassetti                                                                                  implemenation of A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Canliang Jian                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Shaojie Luo                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Zhaocong Wu                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Jun Li                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Lichao Mou                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Matthieu Molinier                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Xiao Xiang Zhu                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features                                                                                  Zhongwen Hu                                                                                  implemenation of A lightweight deep learning based cloud detection method for Sentinel-2A imagery fusing multi-scale spectral and spatial features
A machine learning pipeline for aiding school identification from child trafficking images                                                                                  Anthony C. Roman                                                                                  implemenation of A machine learning pipeline for aiding school identification from child trafficking images
A machine learning pipeline for aiding school identification from child trafficking images                                                                                  Ria Sankar                                                                                  implemenation of A machine learning pipeline for aiding school identification from child trafficking images
A machine learning pipeline for aiding school identification from child trafficking images                                                                                  Tina Sederholm                                                                                  implemenation of A machine learning pipeline for aiding school identification from child trafficking images
A machine learning pipeline for aiding school identification from child trafficking images                                                                                  Juan Lavista Ferres                                                                                  implemenation of A machine learning pipeline for aiding school identification from child trafficking images
A machine learning pipeline for aiding school identification from child trafficking images                                                                                  Sherrie Caltagirone                                                                                  implemenation of A machine learning pipeline for aiding school identification from child trafficking images
A machine learning pipeline for aiding school identification from child trafficking images                                                                                  Sumit Mukherjee                                                                                  implemenation of A machine learning pipeline for aiding school identification from child trafficking images
A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)                                                                                  Khalil I. Elkhodary                                                                                  implemenation of A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)
A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)                                                                                  Zongliang Du                                                                                  implemenation of A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)
A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)                                                                                  Tianle Yue                                                                                  implemenation of A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)
A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)                                                                                  Chang Liu                                                                                  implemenation of A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)
A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)                                                                                  Shan Tang                                                                                  implemenation of A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)
A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)                                                                                  Xu Guo                                                                                  implemenation of A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)
A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)                                                                                  Hang Yang                                                                                  implemenation of A mechanistic-based data-driven approach to accelerate structural topology optimization through finite element convolutional neural network (FE-CNN)
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Jiangang Zou                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Xiaofeng Hou                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Zhiyong Qian                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Zhuo He                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Yao Wang                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Xinwei Zhang                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Weihua Zhou                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI                                                                                  Chen Zhao                                                                                  implemenation of A method using deep learning to discover new predictors of CRT response from mechanical dyssynchrony on gated SPECT MPI
A modularity comparison of Long Short-Term Memory and Morphognosis neural networks                                                                                  Thomas E. Portegys                                                                                  implemenation of A modularity comparison of Long Short-Term Memory and Morphognosis neural networks
A multi-stage machine learning model on diagnosis of esophageal manometry                                                                                  Erica N. Donnan                                                                                  implemenation of A multi-stage machine learning model on diagnosis of esophageal manometry
A multi-stage machine learning model on diagnosis of esophageal manometry                                                                                  Wenjun Kou                                                                                  implemenation of A multi-stage machine learning model on diagnosis of esophageal manometry
A multi-stage machine learning model on diagnosis of esophageal manometry                                                                                  Alexandra J. Baumann                                                                                  implemenation of A multi-stage machine learning model on diagnosis of esophageal manometry
A multi-stage machine learning model on diagnosis of esophageal manometry                                                                                  Dustin A. Carlson                                                                                  implemenation of A multi-stage machine learning model on diagnosis of esophageal manometry
A multi-stage machine learning model on diagnosis of esophageal manometry                                                                                  Jacob M. Schauer                                                                                  implemenation of A multi-stage machine learning model on diagnosis of esophageal manometry
A multi-stage machine learning model on diagnosis of esophageal manometry                                                                                  John E. Pandolfino                                                                                  implemenation of A multi-stage machine learning model on diagnosis of esophageal manometry
A multi-stage machine learning model on diagnosis of esophageal manometry                                                                                  Mozziyar Etemadi                                                                                  implemenation of A multi-stage machine learning model on diagnosis of esophageal manometry
A multimodal deep learning framework for scalable content based visual media retrieval                                                                                  Amith Nandakumar                                                                                  implemenation of A multimodal deep learning framework for scalable content based visual media retrieval
A multimodal deep learning framework for scalable content based visual media retrieval                                                                                  Ambareesh Ravi                                                                                  implemenation of A multimodal deep learning framework for scalable content based visual media retrieval
A neural anisotropic view of underspecification in deep learning                                                                                  Itamar Franco Salazar-Reque                                                                                  implemenation of A neural anisotropic view of underspecification in deep learning
A neural anisotropic view of underspecification in deep learning                                                                                  Guillermo Ortiz-Jimenez                                                                                  implemenation of A neural anisotropic view of underspecification in deep learning
A neural anisotropic view of underspecification in deep learning                                                                                  Pascal Frossard                                                                                  implemenation of A neural anisotropic view of underspecification in deep learning
A neural anisotropic view of underspecification in deep learning                                                                                  Seyed-Mohsen Moosavi-Dezfooli                                                                                  implemenation of A neural anisotropic view of underspecification in deep learning
A neural anisotropic view of underspecification in deep learning                                                                                  Apostolos Modas                                                                                  implemenation of A neural anisotropic view of underspecification in deep learning
A neural network model for solvency calculations in life insurance                                                                                  Lucio Fernandez-Arjona                                                                                  implemenation of A neural network model for solvency calculations in life insurance
A new smart-cropping pipeline for prostate segmentation using deep learning networks                                                                                  Dimitrios G. Zaridis                                                                                  implemenation of A new smart-cropping pipeline for prostate segmentation using deep learning networks
A new smart-cropping pipeline for prostate segmentation using deep learning networks                                                                                  Dimitrios I. Fotiadis                                                                                  implemenation of A new smart-cropping pipeline for prostate segmentation using deep learning networks
A new smart-cropping pipeline for prostate segmentation using deep learning networks                                                                                  Kostas Marias                                                                                  implemenation of A new smart-cropping pipeline for prostate segmentation using deep learning networks
A new smart-cropping pipeline for prostate segmentation using deep learning networks                                                                                  Manolis Tsiknakis                                                                                  implemenation of A new smart-cropping pipeline for prostate segmentation using deep learning networks
A new smart-cropping pipeline for prostate segmentation using deep learning networks                                                                                  Eugenia Mylona                                                                                  implemenation of A new smart-cropping pipeline for prostate segmentation using deep learning networks
A new smart-cropping pipeline for prostate segmentation using deep learning networks                                                                                  Nikolaos S. Tachos                                                                                  implemenation of A new smart-cropping pipeline for prostate segmentation using deep learning networks
A new smart-cropping pipeline for prostate segmentation using deep learning networks                                                                                  Nikolaos Papanikolaou                                                                                  implemenation of A new smart-cropping pipeline for prostate segmentation using deep learning networks
A novel Deep Neural Network architecture for non-linear system identification                                                                                  Luca Zancato                                                                                  implemenation of A novel Deep Neural Network architecture for non-linear system identification
A novel Deep Neural Network architecture for non-linear system identification                                                                                  Alessandro Chiuso                                                                                  implemenation of A novel Deep Neural Network architecture for non-linear system identification
A novel activity pattern generation incorporating deep learning for transport demand models                                                                                  Danh T. Phan                                                                                  implemenation of A novel activity pattern generation incorporating deep learning for transport demand models
A novel activity pattern generation incorporating deep learning for transport demand models                                                                                  Hai L. Vu                                                                                  implemenation of A novel activity pattern generation incorporating deep learning for transport demand models
A novel multi-scale loss function for classification problems in machine learning                                                                                  Robert Creese                                                                                  implemenation of A novel multi-scale loss function for classification problems in machine learning
