Result of /data/leuven/370/vsc37064/new_queries_named_graph/query_31.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
featureName                                                                       characteristicName                                                                frequency
FCFP6_1024_904                                                                                  FCFP6_1024_904 number of missing values                                                                                  1083
FCFP6_1024_661                                                                                  FCFP6_1024_661 data-type                                                                                  1083
FCFP6_1024_616                                                                                  FCFP6_1024_616 data-type                                                                                  1083
FCFP6_1024_589                                                                                  FCFP6_1024_589 data-type                                                                                  1083
FCFP6_1024_93                                                                                  FCFP6_1024_93 number of missing values                                                                                  1083
FCFP6_1024_680                                                                                  FCFP6_1024_680 number of missing values                                                                                  1083
FCFP6_1024_310                                                                                  FCFP6_1024_310 number of missing values                                                                                  1083
FCFP6_1024_821                                                                                  FCFP6_1024_821 data-type                                                                                  1083
FCFP6_1024_90                                                                                  FCFP6_1024_90 number of missing values                                                                                  1083
FCFP6_1024_745                                                                                  FCFP6_1024_745 data-type                                                                                  1083
FCFP6_1024_326                                                                                  FCFP6_1024_326 number of missing values                                                                                  1083
FCFP6_1024_606                                                                                  FCFP6_1024_606 number of missing values                                                                                  1083
FCFP6_1024_587                                                                                  FCFP6_1024_587 data-type                                                                                  1083
FCFP6_1024_383                                                                                  FCFP6_1024_383 data-type                                                                                  1083
FCFP6_1024_767                                                                                  FCFP6_1024_767 number of missing values                                                                                  1083
FCFP6_1024_800                                                                                  FCFP6_1024_800 data-type                                                                                  1083
FCFP6_1024_973                                                                                  FCFP6_1024_973 number of missing values                                                                                  1083
FCFP6_1024_801                                                                                  FCFP6_1024_801 data-type                                                                                  1083
FCFP6_1024_294                                                                                  FCFP6_1024_294 data-type                                                                                  1083
FCFP6_1024_811                                                                                  FCFP6_1024_811 number of missing values                                                                                  1083
FCFP6_1024_759                                                                                  FCFP6_1024_759 number of missing values                                                                                  1083
FCFP6_1024_132                                                                                  FCFP6_1024_132 number of missing values                                                                                  1083
FCFP6_1024_785                                                                                  FCFP6_1024_785 number of missing values                                                                                  1083
FCFP6_1024_418                                                                                  FCFP6_1024_418 data-type                                                                                  1083
FCFP6_1024_911                                                                                  FCFP6_1024_911 data-type                                                                                  1083
FCFP6_1024_595                                                                                  FCFP6_1024_595 number of missing values                                                                                  1083
FCFP6_1024_761                                                                                  FCFP6_1024_761 data-type                                                                                  1083
FCFP6_1024_956                                                                                  FCFP6_1024_956 data-type                                                                                  1083
FCFP6_1024_218                                                                                  FCFP6_1024_218 data-type                                                                                  1083
FCFP6_1024_685                                                                                  FCFP6_1024_685 data-type                                                                                  1083
FCFP6_1024_534                                                                                  FCFP6_1024_534 data-type                                                                                  1083
FCFP6_1024_562                                                                                  FCFP6_1024_562 data-type                                                                                  1083
FCFP6_1024_480                                                                                  FCFP6_1024_480 data-type                                                                                  1083
FCFP6_1024_959                                                                                  FCFP6_1024_959 number of missing values                                                                                  1083
FCFP6_1024_587                                                                                  FCFP6_1024_587 number of missing values                                                                                  1083
FCFP6_1024_861                                                                                  FCFP6_1024_861 data-type                                                                                  1083
FCFP6_1024_1003                                                                                  FCFP6_1024_1003 number of missing values                                                                                  1083
FCFP6_1024_117                                                                                  FCFP6_1024_117 number of missing values                                                                                  1083
FCFP6_1024_69                                                                                  FCFP6_1024_69 data-type                                                                                  1083
FCFP6_1024_240                                                                                  FCFP6_1024_240 number of missing values                                                                                  1083
FCFP6_1024_894                                                                                  FCFP6_1024_894 number of missing values                                                                                  1083
FCFP6_1024_950                                                                                  FCFP6_1024_950 data-type                                                                                  1083
FCFP6_1024_470                                                                                  FCFP6_1024_470 data-type                                                                                  1083
FCFP6_1024_410                                                                                  FCFP6_1024_410 number of missing values                                                                                  1083
FCFP6_1024_65                                                                                  FCFP6_1024_65 data-type                                                                                  1083
FCFP6_1024_610                                                                                  FCFP6_1024_610 data-type                                                                                  1083
FCFP6_1024_804                                                                                  FCFP6_1024_804 data-type                                                                                  1083
FCFP6_1024_6                                                                                  FCFP6_1024_6 data-type                                                                                  1083
FCFP6_1024_408                                                                                  FCFP6_1024_408 number of missing values                                                                                  1083
FCFP6_1024_415                                                                                  FCFP6_1024_415 number of missing values                                                                                  1083
FCFP6_1024_611                                                                                  FCFP6_1024_611 number of missing values                                                                                  1083
FCFP6_1024_510                                                                                  FCFP6_1024_510 data-type                                                                                  1083
FCFP6_1024_992                                                                                  FCFP6_1024_992 number of missing values                                                                                  1083
FCFP6_1024_731                                                                                  FCFP6_1024_731 data-type                                                                                  1083
FCFP6_1024_943                                                                                  FCFP6_1024_943 number of missing values                                                                                  1083
FCFP6_1024_278                                                                                  FCFP6_1024_278 number of missing values                                                                                  1083
FCFP6_1024_608                                                                                  FCFP6_1024_608 number of missing values                                                                                  1083
FCFP6_1024_155                                                                                  FCFP6_1024_155 data-type                                                                                  1083
FCFP6_1024_355                                                                                  FCFP6_1024_355 data-type                                                                                  1083
FCFP6_1024_775                                                                                  FCFP6_1024_775 number of missing values                                                                                  1083
FCFP6_1024_518                                                                                  FCFP6_1024_518 number of missing values                                                                                  1083
FCFP6_1024_133                                                                                  FCFP6_1024_133 data-type                                                                                  1083
FCFP6_1024_866                                                                                  FCFP6_1024_866 data-type                                                                                  1083
FCFP6_1024_565                                                                                  FCFP6_1024_565 data-type                                                                                  1083
FCFP6_1024_926                                                                                  FCFP6_1024_926 data-type                                                                                  1083
FCFP6_1024_744                                                                                  FCFP6_1024_744 data-type                                                                                  1083
FCFP6_1024_889                                                                                  FCFP6_1024_889 number of missing values                                                                                  1083
FCFP6_1024_896                                                                                  FCFP6_1024_896 number of missing values                                                                                  1083
FCFP6_1024_308                                                                                  FCFP6_1024_308 number of missing values                                                                                  1083
FCFP6_1024_83                                                                                  FCFP6_1024_83 data-type                                                                                  1083
FCFP6_1024_39                                                                                  FCFP6_1024_39 data-type                                                                                  1083
FCFP6_1024_984                                                                                  FCFP6_1024_984 data-type                                                                                  1083
FCFP6_1024_626                                                                                  FCFP6_1024_626 data-type                                                                                  1083
FCFP6_1024_633                                                                                  FCFP6_1024_633 number of missing values                                                                                  1083
FCFP6_1024_340                                                                                  FCFP6_1024_340 number of missing values                                                                                  1083
FCFP6_1024_733                                                                                  FCFP6_1024_733 number of missing values                                                                                  1083
FCFP6_1024_261                                                                                  FCFP6_1024_261 number of missing values                                                                                  1083
FCFP6_1024_131                                                                                  FCFP6_1024_131 number of missing values                                                                                  1083
FCFP6_1024_870                                                                                  FCFP6_1024_870 data-type                                                                                  1083
FCFP6_1024_359                                                                                  FCFP6_1024_359 data-type                                                                                  1083
FCFP6_1024_916                                                                                  FCFP6_1024_916 number of missing values                                                                                  1083
FCFP6_1024_248                                                                                  FCFP6_1024_248 number of missing values                                                                                  1083
FCFP6_1024_798                                                                                  FCFP6_1024_798 number of missing values                                                                                  1083
FCFP6_1024_353                                                                                  FCFP6_1024_353 data-type                                                                                  1083
FCFP6_1024_554                                                                                  FCFP6_1024_554 data-type                                                                                  1083
FCFP6_1024_156                                                                                  FCFP6_1024_156 data-type                                                                                  1083
FCFP6_1024_108                                                                                  FCFP6_1024_108 data-type                                                                                  1083
FCFP6_1024_577                                                                                  FCFP6_1024_577 number of missing values                                                                                  1083
FCFP6_1024_148                                                                                  FCFP6_1024_148 data-type                                                                                  1083
FCFP6_1024_581                                                                                  FCFP6_1024_581 data-type                                                                                  1083
FCFP6_1024_535                                                                                  FCFP6_1024_535 data-type                                                                                  1083
FCFP6_1024_44                                                                                  FCFP6_1024_44 number of missing values                                                                                  1083
FCFP6_1024_154                                                                                  FCFP6_1024_154 number of missing values                                                                                  1083
FCFP6_1024_213                                                                                  FCFP6_1024_213 data-type                                                                                  1083
FCFP6_1024_867                                                                                  FCFP6_1024_867 number of missing values                                                                                  1083
FCFP6_1024_656                                                                                  FCFP6_1024_656 data-type                                                                                  1083
FCFP6_1024_822                                                                                  FCFP6_1024_822 data-type                                                                                  1083
FCFP6_1024_919                                                                                  FCFP6_1024_919 data-type                                                                                  1083
FCFP6_1024_367                                                                                  FCFP6_1024_367 data-type                                                                                  1083
FCFP6_1024_302                                                                                  FCFP6_1024_302 number of missing values                                                                                  1083
FCFP6_1024_746                                                                                  FCFP6_1024_746 number of missing values                                                                                  1083
FCFP6_1024_770                                                                                  FCFP6_1024_770 number of missing values                                                                                  1083
FCFP6_1024_868                                                                                  FCFP6_1024_868 number of missing values                                                                                  1083
FCFP6_1024_217                                                                                  FCFP6_1024_217 data-type                                                                                  1083
FCFP6_1024_145                                                                                  FCFP6_1024_145 data-type                                                                                  1083
FCFP6_1024_652                                                                                  FCFP6_1024_652 data-type                                                                                  1083
FCFP6_1024_996                                                                                  FCFP6_1024_996 data-type                                                                                  1083
FCFP6_1024_813                                                                                  FCFP6_1024_813 number of missing values                                                                                  1083
FCFP6_1024_189                                                                                  FCFP6_1024_189 number of missing values                                                                                  1083
FCFP6_1024_171                                                                                  FCFP6_1024_171 number of missing values                                                                                  1083
FCFP6_1024_826                                                                                  FCFP6_1024_826 number of missing values                                                                                  1083
FCFP6_1024_771                                                                                  FCFP6_1024_771 data-type                                                                                  1083
FCFP6_1024_255                                                                                  FCFP6_1024_255 data-type                                                                                  1083
FCFP6_1024_204                                                                                  FCFP6_1024_204 data-type                                                                                  1083
FCFP6_1024_405                                                                                  FCFP6_1024_405 number of missing values                                                                                  1083
FCFP6_1024_810                                                                                  FCFP6_1024_810 data-type                                                                                  1083
FCFP6_1024_105                                                                                  FCFP6_1024_105 data-type                                                                                  1083
FCFP6_1024_741                                                                                  FCFP6_1024_741 number of missing values                                                                                  1083
FCFP6_1024_767                                                                                  FCFP6_1024_767 data-type                                                                                  1083
FCFP6_1024_268                                                                                  FCFP6_1024_268 number of missing values                                                                                  1083
FCFP6_1024_257                                                                                  FCFP6_1024_257 data-type                                                                                  1083
FCFP6_1024_979                                                                                  FCFP6_1024_979 data-type                                                                                  1083
FCFP6_1024_572                                                                                  FCFP6_1024_572 number of missing values                                                                                  1083
FCFP6_1024_316                                                                                  FCFP6_1024_316 number of missing values                                                                                  1083
FCFP6_1024_30                                                                                  FCFP6_1024_30 number of missing values                                                                                  1083
FCFP6_1024_396                                                                                  FCFP6_1024_396 number of missing values                                                                                  1083
FCFP6_1024_542                                                                                  FCFP6_1024_542 data-type                                                                                  1083
FCFP6_1024_2                                                                                  FCFP6_1024_2 data-type                                                                                  1083
FCFP6_1024_577                                                                                  FCFP6_1024_577 data-type                                                                                  1083
FCFP6_1024_965                                                                                  FCFP6_1024_965 data-type                                                                                  1083
FCFP6_1024_527                                                                                  FCFP6_1024_527 number of missing values                                                                                  1083
FCFP6_1024_228                                                                                  FCFP6_1024_228 data-type                                                                                  1083
FCFP6_1024_22                                                                                  FCFP6_1024_22 data-type                                                                                  1083
FCFP6_1024_643                                                                                  FCFP6_1024_643 data-type                                                                                  1083
FCFP6_1024_874                                                                                  FCFP6_1024_874 data-type                                                                                  1083
FCFP6_1024_567                                                                                  FCFP6_1024_567 data-type                                                                                  1083
FCFP6_1024_334                                                                                  FCFP6_1024_334 data-type                                                                                  1083
FCFP6_1024_698                                                                                  FCFP6_1024_698 data-type                                                                                  1083
FCFP6_1024_514                                                                                  FCFP6_1024_514 number of missing values                                                                                  1083
FCFP6_1024_910                                                                                  FCFP6_1024_910 data-type                                                                                  1083
FCFP6_1024_423                                                                                  FCFP6_1024_423 data-type                                                                                  1083
FCFP6_1024_592                                                                                  FCFP6_1024_592 number of missing values                                                                                  1083
FCFP6_1024_619                                                                                  FCFP6_1024_619 number of missing values                                                                                  1083
FCFP6_1024_735                                                                                  FCFP6_1024_735 number of missing values                                                                                  1083
FCFP6_1024_795                                                                                  FCFP6_1024_795 number of missing values                                                                                  1083
FCFP6_1024_338                                                                                  FCFP6_1024_338 data-type                                                                                  1083
FCFP6_1024_597                                                                                  FCFP6_1024_597 data-type                                                                                  1083
FCFP6_1024_922                                                                                  FCFP6_1024_922 number of missing values                                                                                  1083
FCFP6_1024_508                                                                                  FCFP6_1024_508 number of missing values                                                                                  1083
FCFP6_1024_871                                                                                  FCFP6_1024_871 number of missing values                                                                                  1083
FCFP6_1024_917                                                                                  FCFP6_1024_917 number of missing values                                                                                  1083
FCFP6_1024_675                                                                                  FCFP6_1024_675 data-type                                                                                  1083
FCFP6_1024_334                                                                                  FCFP6_1024_334 number of missing values                                                                                  1083
FCFP6_1024_657                                                                                  FCFP6_1024_657 data-type                                                                                  1083
FCFP6_1024_247                                                                                  FCFP6_1024_247 number of missing values                                                                                  1083
FCFP6_1024_998                                                                                  FCFP6_1024_998 number of missing values                                                                                  1083
FCFP6_1024_289                                                                                  FCFP6_1024_289 number of missing values                                                                                  1083
FCFP6_1024_304                                                                                  FCFP6_1024_304 data-type                                                                                  1083
FCFP6_1024_6                                                                                  FCFP6_1024_6 number of missing values                                                                                  1083
FCFP6_1024_980                                                                                  FCFP6_1024_980 data-type                                                                                  1083
FCFP6_1024_424                                                                                  FCFP6_1024_424 number of missing values                                                                                  1083
FCFP6_1024_686                                                                                  FCFP6_1024_686 data-type                                                                                  1083
FCFP6_1024_737                                                                                  FCFP6_1024_737 number of missing values                                                                                  1083
FCFP6_1024_584                                                                                  FCFP6_1024_584 data-type                                                                                  1083
FCFP6_1024_586                                                                                  FCFP6_1024_586 data-type                                                                                  1083
FCFP6_1024_102                                                                                  FCFP6_1024_102 data-type                                                                                  1083
FCFP6_1024_78                                                                                  FCFP6_1024_78 number of missing values                                                                                  1083
FCFP6_1024_31                                                                                  FCFP6_1024_31 number of missing values                                                                                  1083
FCFP6_1024_186                                                                                  FCFP6_1024_186 number of missing values                                                                                  1083
FCFP6_1024_127                                                                                  FCFP6_1024_127 number of missing values                                                                                  1083
FCFP6_1024_494                                                                                  FCFP6_1024_494 data-type                                                                                  1083
FCFP6_1024_73                                                                                  FCFP6_1024_73 data-type                                                                                  1083
FCFP6_1024_90                                                                                  FCFP6_1024_90 data-type                                                                                  1083
FCFP6_1024_46                                                                                  FCFP6_1024_46 number of missing values                                                                                  1083
FCFP6_1024_523                                                                                  FCFP6_1024_523 number of missing values                                                                                  1083
FCFP6_1024_3                                                                                  FCFP6_1024_3 data-type                                                                                  1083
FCFP6_1024_91                                                                                  FCFP6_1024_91 data-type                                                                                  1083
FCFP6_1024_691                                                                                  FCFP6_1024_691 number of missing values                                                                                  1083
FCFP6_1024_37                                                                                  FCFP6_1024_37 number of missing values                                                                                  1083
FCFP6_1024_18                                                                                  FCFP6_1024_18 number of missing values                                                                                  1083
FCFP6_1024_265                                                                                  FCFP6_1024_265 number of missing values                                                                                  1083
FCFP6_1024_751                                                                                  FCFP6_1024_751 number of missing values                                                                                  1083
FCFP6_1024_538                                                                                  FCFP6_1024_538 data-type                                                                                  1083
FCFP6_1024_389                                                                                  FCFP6_1024_389 number of missing values                                                                                  1083
FCFP6_1024_958                                                                                  FCFP6_1024_958 data-type                                                                                  1083
FCFP6_1024_292                                                                                  FCFP6_1024_292 data-type                                                                                  1083
FCFP6_1024_459                                                                                  FCFP6_1024_459 data-type                                                                                  1083
FCFP6_1024_904                                                                                  FCFP6_1024_904 data-type                                                                                  1083
FCFP6_1024_94                                                                                  FCFP6_1024_94 data-type                                                                                  1083
FCFP6_1024_864                                                                                  FCFP6_1024_864 number of missing values                                                                                  1083
FCFP6_1024_877                                                                                  FCFP6_1024_877 data-type                                                                                  1083
FCFP6_1024_854                                                                                  FCFP6_1024_854 data-type                                                                                  1083
FCFP6_1024_603                                                                                  FCFP6_1024_603 data-type                                                                                  1083
FCFP6_1024_629                                                                                  FCFP6_1024_629 number of missing values                                                                                  1083
FCFP6_1024_539                                                                                  FCFP6_1024_539 number of missing values                                                                                  1083
FCFP6_1024_353                                                                                  FCFP6_1024_353 number of missing values                                                                                  1083
FCFP6_1024_310                                                                                  FCFP6_1024_310 data-type                                                                                  1083
FCFP6_1024_605                                                                                  FCFP6_1024_605 number of missing values                                                                                  1083
FCFP6_1024_13                                                                                  FCFP6_1024_13 number of missing values                                                                                  1083
FCFP6_1024_62                                                                                  FCFP6_1024_62 number of missing values                                                                                  1083
FCFP6_1024_197                                                                                  FCFP6_1024_197 data-type                                                                                  1083
FCFP6_1024_253                                                                                  FCFP6_1024_253 data-type                                                                                  1083
FCFP6_1024_675                                                                                  FCFP6_1024_675 number of missing values                                                                                  1083
FCFP6_1024_721                                                                                  FCFP6_1024_721 data-type                                                                                  1083
FCFP6_1024_433                                                                                  FCFP6_1024_433 number of missing values                                                                                  1083
FCFP6_1024_3                                                                                  FCFP6_1024_3 number of missing values                                                                                  1083
FCFP6_1024_193                                                                                  FCFP6_1024_193 number of missing values                                                                                  1083
FCFP6_1024_983                                                                                  FCFP6_1024_983 number of missing values                                                                                  1083
FCFP6_1024_925                                                                                  FCFP6_1024_925 data-type                                                                                  1083
FCFP6_1024_443                                                                                  FCFP6_1024_443 data-type                                                                                  1083
FCFP6_1024_322                                                                                  FCFP6_1024_322 number of missing values                                                                                  1083
