Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicated_grouped/query_37.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
workTitle                                                                         authorName                                                                        implementationName
Financial time series forecasting with multi-modality graph neural network                                                                                  Jin Liu                                                                                  implemenation of Financial time series forecasting with multi-modality graph neural network
First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models                                                                                  Oliver Krzysik                                                                                  implemenation of First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models
First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models                                                                                  Omer Ege Kara                                                                                  implemenation of First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models
First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models                                                                                  Yifan Qu                                                                                  implemenation of First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models
First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models                                                                                  Hans De Sterck                                                                                  implemenation of First-order PDES for Graph Neural Networks: Advection And Burgers Equation Models
Fixed width treelike neural networks capacity analysis -- generic activations                                                                                  Mihailo Stojnic                                                                                  implemenation of Fixed width treelike neural networks capacity analysis -- generic activations
FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices                                                                                  Arnab Raha                                                                                  implemenation of FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices
FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices                                                                                  Deepak A. Mathaikutty                                                                                  implemenation of FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices
FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices                                                                                  Soumendu K. Ghosh                                                                                  implemenation of FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices
FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices                                                                                  Shamik Kundu                                                                                  implemenation of FlexNN: A Dataflow-aware Flexible Deep Learning Accelerator for Energy-Efficient Edge Devices
FluxGAT: Integrating Flux Sampling with Graph Neural Networks for Unbiased Gene Essentiality Classification                                                                                  Kieren Sharma                                                                                  implemenation of FluxGAT: Integrating Flux Sampling with Graph Neural Networks for Unbiased Gene Essentiality Classification
FluxGAT: Integrating Flux Sampling with Graph Neural Networks for Unbiased Gene Essentiality Classification                                                                                  Zahraa S. Abdallah                                                                                  implemenation of FluxGAT: Integrating Flux Sampling with Graph Neural Networks for Unbiased Gene Essentiality Classification
FluxGAT: Integrating Flux Sampling with Graph Neural Networks for Unbiased Gene Essentiality Classification                                                                                  Lucia Marucci                                                                                  implemenation of FluxGAT: Integrating Flux Sampling with Graph Neural Networks for Unbiased Gene Essentiality Classification
Forecasting Imports in OECD Member Countries and Iran by Using Neural Network Algorithms of LSTM                                                                                  Saeid Dehyadegari                                                                                  implemenation of Forecasting Imports in OECD Member Countries and Iran by Using Neural Network Algorithms of LSTM
Forecasting Imports in OECD Member Countries and Iran by Using Neural Network Algorithms of LSTM                                                                                  Sayyed Abdolmajid Jalaee                                                                                  implemenation of Forecasting Imports in OECD Member Countries and Iran by Using Neural Network Algorithms of LSTM
Forecasting Imports in OECD Member Countries and Iran by Using Neural Network Algorithms of LSTM                                                                                  Soheila Khajoui                                                                                  implemenation of Forecasting Imports in OECD Member Countries and Iran by Using Neural Network Algorithms of LSTM
Forward Learning of Graph Neural Networks                                                                                  Grey Yang                                                                                  implemenation of Forward Learning of Graph Neural Networks
Forward Learning of Graph Neural Networks                                                                                  Namyong Park                                                                                  implemenation of Forward Learning of Graph Neural Networks
Forward Learning of Graph Neural Networks                                                                                  Shuai Yang                                                                                  implemenation of Forward Learning of Graph Neural Networks
Forward Learning of Graph Neural Networks                                                                                  Nesreen Ahmed                                                                                  implemenation of Forward Learning of Graph Neural Networks
Forward Learning of Graph Neural Networks                                                                                  Puja Trivedi                                                                                  implemenation of Forward Learning of Graph Neural Networks
Forward Learning of Graph Neural Networks                                                                                  Antoine Simoulin                                                                                  implemenation of Forward Learning of Graph Neural Networks
Forward Learning of Graph Neural Networks                                                                                  Ryan Rossi                                                                                  implemenation of Forward Learning of Graph Neural Networks
Forward Learning of Graph Neural Networks                                                                                  Xing Wang                                                                                  implemenation of Forward Learning of Graph Neural Networks
Frame Quantization of Neural Networks                                                                                  Sanghoon Na                                                                                  implemenation of Frame Quantization of Neural Networks
Frame Quantization of Neural Networks                                                                                  Wojciech Czaja                                                                                  implemenation of Frame Quantization of Neural Networks
From Protoscience to Epistemic Monoculture: How Benchmarking Set the Stage for the Deep Learning Revolution                                                                                  Bernard J. Koch                                                                                  implemenation of From Protoscience to Epistemic Monoculture: How Benchmarking Set the Stage for the Deep Learning Revolution
From Protoscience to Epistemic Monoculture: How Benchmarking Set the Stage for the Deep Learning Revolution                                                                                  David Peterson                                                                                  implemenation of From Protoscience to Epistemic Monoculture: How Benchmarking Set the Stage for the Deep Learning Revolution
Frost Prediction Using Machine Learning Methods in Fars Province                                                                                  Ali Barooni                                                                                  implemenation of Frost Prediction Using Machine Learning Methods in Fars Province
Frost Prediction Using Machine Learning Methods in Fars Province                                                                                  Milad Barooni                                                                                  implemenation of Frost Prediction Using Machine Learning Methods in Fars Province
Frost Prediction Using Machine Learning Methods in Fars Province                                                                                  Koorush Ziarati                                                                                  implemenation of Frost Prediction Using Machine Learning Methods in Fars Province
Full Bayesian Significance Testing for Neural Networks                                                                                  Jingyuan Wang                                                                                  implemenation of Full Bayesian Significance Testing for Neural Networks
Full Bayesian Significance Testing for Neural Networks                                                                                  Zimeng Li                                                                                  implemenation of Full Bayesian Significance Testing for Neural Networks
Full Bayesian Significance Testing for Neural Networks                                                                                  Zehua Liu                                                                                  implemenation of Full Bayesian Significance Testing for Neural Networks
Full Bayesian Significance Testing for Neural Networks                                                                                  Yue He                                                                                  implemenation of Full Bayesian Significance Testing for Neural Networks
Fully Hyperbolic Convolutional Neural Networks for Computer Vision                                                                                  Kristian Schwethelm                                                                                  implemenation of Fully Hyperbolic Convolutional Neural Networks for Computer Vision
Fully Hyperbolic Convolutional Neural Networks for Computer Vision                                                                                  Niels Landwehr                                                                                  implemenation of Fully Hyperbolic Convolutional Neural Networks for Computer Vision
Fully Hyperbolic Convolutional Neural Networks for Computer Vision                                                                                  Ahmad Bdeir                                                                                  implemenation of Fully Hyperbolic Convolutional Neural Networks for Computer Vision
Future Directions in Foundations of Graph Machine Learning                                                                                  Nadav Dym                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Derek Lim                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  İsmail İlkan Ceylan                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Ron Levie                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Fabrizio Frasca                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Christopher Morris                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Haggai Maron                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Martin Grohe                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Michael Bronstein                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Future Directions in Foundations of Graph Machine Learning                                                                                  Stefanie Jegelka                                                                                  implemenation of Future Directions in Foundations of Graph Machine Learning
Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations                                                                                  Xiaoze Xu                                                                                  implemenation of Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations
Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations                                                                                  Xiuyu Sun                                                                                  implemenation of Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations
Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations                                                                                  Xiaohui Zhong                                                                                  implemenation of Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations
Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations                                                                                  Hao Li                                                                                  implemenation of Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations
Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations                                                                                  Lei Chen                                                                                  implemenation of Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations
Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations                                                                                  Wei Han                                                                                  implemenation of Fuxi-DA: A Generalized Deep Learning Data Assimilation Framework for Assimilating Satellite Observations
GD doesn't make the cut: Three ways that non-differentiability affects neural network training                                                                                  Siddharth Krishna Kumar                                                                                  implemenation of GD doesn't make the cut: Three ways that non-differentiability affects neural network training
GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning                                                                                  Roy Rudolf Huizen                                                                                  implemenation of GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning
GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning                                                                                  Sri Yulianto Joko Prasetyo                                                                                  implemenation of GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning
GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning                                                                                  Daniel HF Manongga                                                                                  implemenation of GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning
GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning                                                                                  Eko Sediyono                                                                                  implemenation of GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning
GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning                                                                                  Florentina Tatrin Kurniati                                                                                  implemenation of GLCM-Based Feature Combination for Extraction Model Optimization in Object Detection Using Machine Learning
GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks                                                                                  Florian Sestak                                                                                  implemenation of GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks
GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks                                                                                  Lisa Schneckenreiter                                                                                  implemenation of GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks
GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks                                                                                  Johannes Brandstetter                                                                                  implemenation of GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks
GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks                                                                                  Richard Freinschlag                                                                                  implemenation of GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks
GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks                                                                                  Andreas Mayr                                                                                  implemenation of GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks
GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks                                                                                  Günter Klambauer                                                                                  implemenation of GNN-VPA: A Variance-Preserving Aggregation Strategy for Graph Neural Networks
GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network                                                                                  Helmut Schmid                                                                                  implemenation of GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network
GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network                                                                                  Shuzhou Yuan                                                                                  implemenation of GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network
GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network                                                                                  Michael Färber                                                                                  implemenation of GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network
GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network                                                                                  Ercong Nie                                                                                  implemenation of GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network
GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network                                                                                  Hinrich Schütze                                                                                  implemenation of GNNavi: Navigating the Information Flow in Large Language Models by Graph Neural Network
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Bei Yu                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Yingjie Qi                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Chen Bai                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Chunming Hu                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Tong Qiao                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Ao Zhou                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Jianlei Yang                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration                                                                                  Weisheng Zhao                                                                                  implemenation of GNNavigator: Towards Adaptive Training of Graph Neural Networks via Automatic Guideline Exploration
Gas trap prediction from 3D seismic and well test data using machine learning                                                                                  Dmitry Ivlev                                                                                  implemenation of Gas trap prediction from 3D seismic and well test data using machine learning
Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention                                                                                  Yao Rong                                                                                  implemenation of Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention
Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention                                                                                  Berat Mert Albaba                                                                                  implemenation of Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention
Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention                                                                                  Suleyman Ozdel                                                                                  implemenation of Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention
Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention                                                                                  Yen-Ling Kuo                                                                                  implemenation of Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention
Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention                                                                                  Xi Wang                                                                                  implemenation of Gaze-Guided Graph Neural Network for Action Anticipation Conditioned on Intention
Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction                                                                                  Fragkiskos D. Malliaros                                                                                  implemenation of Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction
Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction                                                                                  Jhon A. Castro-Correa                                                                                  implemenation of Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction
Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction                                                                                  Mohsen Badiey                                                                                  implemenation of Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction
Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction                                                                                  Jhony H. Giraldo                                                                                  implemenation of Gegenbauer Graph Neural Networks for Time-varying Signal Reconstruction
Generalization of Graph Neural Networks through the Lens of Homomorphism                                                                                  Shouheng Li                                                                                  implemenation of Generalization of Graph Neural Networks through the Lens of Homomorphism
Generalization of Graph Neural Networks through the Lens of Homomorphism                                                                                  Dongwoo Kim                                                                                  implemenation of Generalization of Graph Neural Networks through the Lens of Homomorphism
Generalization of Graph Neural Networks through the Lens of Homomorphism                                                                                  Qing Wang                                                                                  implemenation of Generalization of Graph Neural Networks through the Lens of Homomorphism
Genetically programmable optical random neural networks                                                                                  Bahrem Serhat Daniş                                                                                  implemenation of Genetically programmable optical random neural networks
Genetically programmable optical random neural networks                                                                                  Bora Çarpınlıoğlu                                                                                  implemenation of Genetically programmable optical random neural networks
Genetically programmable optical random neural networks                                                                                  Uğur Teğin                                                                                  implemenation of Genetically programmable optical random neural networks
Geometric Deep Learning for Computer-Aided Design: A Survey                                                                                  Negar Heidari                                                                                  implemenation of Geometric Deep Learning for Computer-Aided Design: A Survey
Geometric Deep Learning for Computer-Aided Design: A Survey                                                                                  Alexandros Iosifidis                                                                                  implemenation of Geometric Deep Learning for Computer-Aided Design: A Survey
Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites                                                                                  José Manuel Vicent-Luna                                                                                  implemenation of Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites
Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites                                                                                  Sofía Calero                                                                                  implemenation of Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites
Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites                                                                                  Marko Petković                                                                                  implemenation of Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites
Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites                                                                                  Vlado Menkovski                                                                                  implemenation of Graph Neural Networks for Carbon Dioxide Adsorption Prediction in Aluminium-Exchanged Zeolites
Graph Neural Networks for Protein-Protein Interactions - A Short Survey                                                                                  Mingda Xu                                                                                  implemenation of Graph Neural Networks for Protein-Protein Interactions - A Short Survey
Graph Neural Networks for Protein-Protein Interactions - A Short Survey                                                                                  Jianguo Chen                                                                                  implemenation of Graph Neural Networks for Protein-Protein Interactions - A Short Survey
Graph Neural Networks for Protein-Protein Interactions - A Short Survey                                                                                  Ziyuan Zhao                                                                                  implemenation of Graph Neural Networks for Protein-Protein Interactions - A Short Survey
Graph Neural Networks for Protein-Protein Interactions - A Short Survey                                                                                  Peisheng Qian                                                                                  implemenation of Graph Neural Networks for Protein-Protein Interactions - A Short Survey
Graph Neural Networks for Protein-Protein Interactions - A Short Survey                                                                                  Weide Liu                                                                                  implemenation of Graph Neural Networks for Protein-Protein Interactions - A Short Survey
Graph Neural Networks for Protein-Protein Interactions - A Short Survey                                                                                  Xulei Yang                                                                                  implemenation of Graph Neural Networks for Protein-Protein Interactions - A Short Survey
Graph Neural Networks for Protein-Protein Interactions - A Short Survey                                                                                  Zeng Zeng                                                                                  implemenation of Graph Neural Networks for Protein-Protein Interactions - A Short Survey
GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption                                                                                  Eugene Frimpong                                                                                  implemenation of GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption
GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption                                                                                  Mindaugas Budzys                                                                                  implemenation of GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption
GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption                                                                                  Khoa Nguyen                                                                                  implemenation of GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption
GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption                                                                                  Antonis Michalas                                                                                  implemenation of GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption
GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption                                                                                  Tanveer Khan                                                                                  implemenation of GuardML: Efficient Privacy-Preserving Machine Learning Services Through Hybrid Homomorphic Encryption
HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores                                                                                  Nikolas Förster                                                                                  implemenation of HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores
HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores                                                                                  Oliver Schweins                                                                                  implemenation of HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores
HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores                                                                                  Till Piepenbrock                                                                                  implemenation of HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores
HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores                                                                                  Wilhelm Kirchgässner                                                                                  implemenation of HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores
HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores                                                                                  Oliver Wallscheid                                                                                  implemenation of HARDCORE: H-field and power loss estimation for arbitrary waveforms with residual, dilated convolutional neural networks in ferrite cores
Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation                                                                                  Amir Ziashahabi                                                                                  implemenation of Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation
Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation                                                                                  Muhammad Naveed                                                                                  implemenation of Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation
Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation                                                                                  Hamza Saleem                                                                                  implemenation of Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation
Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation                                                                                  Salman Avestimehr                                                                                  implemenation of Hawk: Accurate and Fast Privacy-Preserving Machine Learning Using Secure Lookup Table Computation
Hierarchy Representation of Data in Machine Learnings                                                                                  Byun Duwon                                                                                  implemenation of Hierarchy Representation of Data in Machine Learnings
Hierarchy Representation of Data in Machine Learnings                                                                                  Han Yegang                                                                                  implemenation of Hierarchy Representation of Data in Machine Learnings
Hierarchy Representation of Data in Machine Learnings                                                                                  Park Inkyu                                                                                  implemenation of Hierarchy Representation of Data in Machine Learnings
Hierarchy Representation of Data in Machine Learnings                                                                                  Park Minjun                                                                                  implemenation of Hierarchy Representation of Data in Machine Learnings
Hitchhiker's guide to cancer-associated lymphoid aggregates in histology images: manual and deep learning-based quantification approaches                                                                                  Karina Silina                                                                                  implemenation of Hitchhiker's guide to cancer-associated lymphoid aggregates in histology images: manual and deep learning-based quantification approaches
